the-cell,The Cell,40,8.8,"August 18, 2000",107 min,"['Rated R for bizarre violence and sexual images', 'nudity and language.']",New Line Cinema,215,26,13
the-center-of-the-world,The Center of the World,44,tbd,"April 18, 2001",88 min,Unrated,Artisan Entertainment,3,0,0
the-central-park-five,The Central Park Five,79,7.9,"November 23, 2012",119 min,Not Rated,Florentine Films,17,1,1
the-chamber,The Chamber,45,7.4,"October 11, 1996",113 min,Rated R for violent images and some language.,Universal Pictures,7,2,0
the-charcoal-people,The Charcoal People,46,tbd,"April 20, 2001",65 min,Not Rated,Les Zazen Producoes,1,0,1
the-chaser,The Chaser,64,8.6,"December 30, 2009",125 min,Not Rated,Showbox Entertainment,10,1,0
the-chateau,The Château,54,tbd,"August 9, 2002",91 min,Rated R for strong language.,Forensic Films,2,0,1
the-cherry-orchard,The Cherry Orchard,56,6.3,"February 22, 2002",141 min,Not Rated,Canal+,3,0,1
the-childhood-of-a-leader,The Childhood of a Leader,68,6.6,"July 22, 2016",115 min,Not Rated,Scope Pictures,4,4,1
the-children-of-huang-shi,The Children of Huang Shi,49,6.9,"May 23, 2008",125 min,Rated R for some disturbing and violent content.,Australian Film Finance Corporation (AFFC),8,1,2
the-children-of-the-century,The Children of the Century,59,tbd,"September 13, 2002",135 min,,Canal+,1,0,0
the-choice,The Choice,26,4.4,"February 5, 2016",111 min,Rated PG-13 for sexual content and some thematic issues,"['Safran Company', 'The']",10,11,16
the-chorus,The Chorus,56,8.4,"January 14, 2005",97 min,Rated PG-13 for some language/sexual references and violence.,Canal+,39,6,2
the-christmas-candle,The Christmas Candle,33,tbd,"November 22, 2013",100 min,Rated PG for mild thematic elements,Impact Productions LLC,2,0,0
the-chronicles-of-narnia-prince-caspian,The Chronicles of Narnia: Prince Caspian,62,6.5,"May 16, 2008",150 min,Rated PG for epic battle action and violence.,Walt Disney Pictures,135,76,32
the-chronicles-of-narnia-the-lion-the-witch-and-the-wardrobe,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",75,5.8,"December 9, 2005",143 min,Rated PG for battle sequences and frightening moments.,Walt Disney Pictures,373,104,213
the-chronicles-of-narnia-the-voyage-of-the-dawn-treader,The Chronicles of Narnia: The Voyage of the Dawn Treader,53,6.0,"December 10, 2010",113 min,for some frightening images and sequences of fantasy action,Twentieth Century Fox Film Corporation,77,78,23
the-chronicles-of-riddick,The Chronicles of Riddick,38,7.4,"June 11, 2004",119 min,Rated PG-13 for intense sequences of violent action and some language. (edited for re-rating),Universal Pictures,195,46,30
the-chumscrubber,The Chumscrubber,41,6.5,"August 5, 2005",108 min,"['Rated R for language', 'violent content', 'drug material and some sexuality.']",Equity Pictures Medienfonds GmbH & Co. KG II,20,3,8
the-cider-house-rules,The Cider House Rules,75,8.8,"December 10, 1999",126 min,"['Rated PG-13 for mature thematic elements', 'sexuality', 'nudity', 'substance abuse and some violence.']",Miramax Films,92,3,5
the-circle,The Circle,85,7.4,"April 13, 2001",90 min,Not Rated,Mikado Film,6,1,1
the-circle-2014,The Circle,67,7.5,"November 14, 2014",102 min,Not Rated,Contrast Film,4,0,0
the-city-of-lost-children,The City of Lost Children,73,8.3,"December 15, 1995",112 min,Rated R for disturbing and grotesque images of violence and menace.,Canal+,24,1,1
the-city-of-your-final-destination,The City of Your Final Destination,52,7.7,"April 16, 2010",118 min,Rated PG-13 for a brief sexual situation with partial nudity.,Merchant Ivory Productions,10,2,1
the-claim,The Claim,62,8.4,"December 29, 2000",120 min,"['Rated R for sexuality', 'and some language and violence']",Canal+,13,0,1
the-class,The Class,92,7.3,"December 19, 2008",128 min,Rated PG-13 for language.,Canal+,69,15,12
the-clay-bird,The Clay Bird,75,7.8,"April 30, 2004",94 min,,MK2 Productions,5,0,1
the-clearing,The Clearing,60,7.3,"July 2, 2004",95 min,R,Fox Searchlight Pictures,21,8,3
the-closer-you-get,The Closer You Get,44,tbd,"February 25, 2000",90 min,Rated PG-13 for brief language and some sexual material.,Redwave Films,3,0,0
the-closet,The Closet,72,6.3,"June 29, 2001",84 min,Rated R for a scene of sexuality.,Canal+,8,1,3
the-club,The Club,73,7.4,"February 5, 2016",98 min,Not Rated,Fabula,19,3,3
the-cobbler,The Cobbler,23,5.1,"March 13, 2015",99 min,"['Rated PG-13 for some violence', 'language and brief partial nudity']",Voltage Pictures,23,25,21
the-cockettes,The Cockettes,77,8.0,"June 28, 2002",100 min,"['Rated R for nudity', 'sexual content', 'drug references and some language.']",Grandelusion,5,0,1
the-code,The Code,44,tbd,"February 13, 2004",116 min,"['Rated R for strong violence', 'language and sexuality.']",Canal+,1,0,0
the-cold-light-of-day,The Cold Light of Day,22,4.0,"September 7, 2012",93 min,Rated PG-13 for language and sexual content,Summit Entertainment,10,9,23
the-collection,The Collection,36,6.6,"November 30, 2012",82 min,"['Rated R for strong bloody violence', 'grisly images', 'language and brief nudity']",Fortress Features,41,17,12
the-collector,The Collector,29,6.6,"July 31, 2009",90 min,"['Rated R for pervasive sadistic bloody violence', 'language and some sexuality/nudity.']",Fortress Features,50,15,16
the-colony,The Colony,28,5.2,"September 20, 2013",95 min,Not Rated,120dB Films,15,22,9
the-color-of-paradise,The Color of Paradise,80,8.4,"March 24, 2000",90 min,Rated PG for thematic elements.,Varahonar Company,18,0,2
the-color-of-time,The Color of Time,34,tbd,"December 12, 2014",73 min,"['Rated R for some sexuality', 'nudity', 'language and drug use']",RabbitBandini Productions,0,0,2
the-color-purple,The Color Purple,78,7.6,"December 18, 1985",154 min,PG-13,Warner Bros. Pictures,31,9,1
the-comebacks,The Comebacks,25,2.9,"October 19, 2007",84 min,Rated PG-13 on appeal for crude and sexual content throughout and some drug material,Tapestry Films,8,1,24
the-comedian,The Comedian,40,4.3,"February 3, 2017",120 min,Rated R for crude sexual references and language throughout,Linson Entertainment,2,3,3
the-comedy,The Comedy,46,7.0,"November 9, 2012",90 min,Not Rated,Glass Eye Pix,15,5,4
the-company,The Company,73,6.9,"December 25, 2003",112 min,"['Rated PG-13 on appeal for brief strong language', 'some nudity and sexual content.']",Sony Pictures Classics,16,0,6
the-company-men,The Company Men,69,6.4,"January 21, 2011",109 min,Rated R for language and brief nudity.,Company Men Productions,44,34,7
the-company-you-keep,The Company You Keep,57,5.9,"April 5, 2013",121 min,Rated R for language,Voltage Pictures,15,24,5
the-concert,The Concert,60,7.3,"July 30, 2010",119 min,Rated PG-13 for brief strong language and some sexual content.,Europa Corp.,13,3,1
the-condemned,The Condemned,23,5.0,"April 27, 2007",113 min,"['Rated R for pervasive strong brutal violence', 'and for language.']",Lionsgate,31,8,28
the-confirmation,The Confirmation,65,6.7,"March 18, 2016",90 min,Rated PG-13 for some mature thematic elements,Lighthouse Pictures,5,3,1
the-conformist-re-release,The Conformist (re-release),100,7.7,"November 25, 2005",107 min,R,Mars Film,46,6,7
the-congress,The Congress,63,7.3,"August 29, 2014",122 min,,Bridgit Folman Film Gang,23,11,1
the-warren-files,The Conjuring,68,8.2,"July 19, 2013",112 min,Rated R for sequences of disturbing violence and terror,New Line Cinema,0,0,0
the-conjuring-2,The Conjuring 2,65,7.7,"June 10, 2016",134 min,Rated R for terror and horror violence,Dune Entertainment,376,53,37
the-connection,The Connection,67,6.7,"May 15, 2015",135 min,Not Rated,Canal+,4,2,1
the-constant-gardener,The Constant Gardener,82,7.0,"August 31, 2005",129 min,"['Rated R for language', 'some violent images and sexual content/nudity.']",UK Film Council,171,44,48
the-contender,The Contender,59,6.9,"October 13, 2000",126 min,Rated R for strong sexual content and language.,Cinerenta Medienbeteiligungs KG,14,8,2
the-conversation,The Conversation,86,8.7,"April 7, 1974",113 min,PG,Paramount Pictures,83,4,3
the-cookout,The Cookout,15,5.0,"September 3, 2004",97 min,"['Rated PG-13 for drug content', 'sexual references and language.']",Flavor Unit Entertainment,6,1,5
the-cool-school,The Cool School,68,tbd,"March 28, 2008",86 min,,Tremolo Productions,0,0,0
the-cooler,The Cooler,69,6.7,"November 26, 2003",101 min,"['Rated R for strong sexuality', 'violence', 'language and some drug use. (edited version)']",Furst Films,26,13,5
the-core,The Core,48,4.5,"March 28, 2003",135 min,Rated PG-13 for sci-fi life/death situations and brief strong language.,Paramount Pictures,32,22,40
the-corporation,The Corporation,73,8.2,"June 4, 2004",145 min,Unrated,Big Picture Media Corporation,40,4,4
the-corruptor,The Corruptor,56,2.2,"March 12, 1999",110 min,"['Rated R for strong violence', 'language and sexuality.']",New Line Cinema,5,3,18
the-counselor,The Counselor,48,5.8,"October 25, 2013",117 min,"['Rated R for graphic violence', 'some grisly images', 'strong sexual content and language']",Nick Wechsler Productions,123,71,80
the-count-of-monte-cristo,The Count of Monte Cristo,61,8.8,"January 25, 2002",131 min,Rated PG-13 for adventure violence/swordplay and some sensuality.,Spyglass Entertainment,196,13,8
the-counterfeiters,The Counterfeiters,78,7.9,"February 22, 2008",98 min,"['Rated R for some strong violence', 'brief sexuality/nudity and language.']",Zweites Deutsches Fernsehen (ZDF),23,8,0
the-country-bears,The Country Bears,37,6.0,"July 26, 2002",88 min,G,Walt Disney Pictures,7,3,4
the-cove,The Cove,84,8.1,"July 31, 2009",92 min,Rated PG-13 for disturbing content.,Diamond Docs,80,6,8
the-covenant,The Covenant,19,6.0,"September 8, 2006",97 min,"['Rated PG-13 for intense sequences of violence and action', 'some disturbing images', 'sexual content', 'partial nudity and language.']",Screen Gems,76,16,50
the-crash,The Crash,28,tbd,"January 13, 2017",84 min,Rated R for language throughout,Windward Entertainment,0,0,1
the-crash-reel,The Crash Reel,79,8.3,"July 5, 2013",108 min,Not Rated,HBO Documentary Films,16,0,2
the-crazies,The Crazies,55,7.0,"February 26, 2010",101 min,Rated R for bloody violence and language.,Road Rebel,103,49,11
the-crew,The Crew,37,tbd,"August 25, 2000",88 min,"['Rated PG-13 for sexual content', 'violence and langauge.']",Touchstone Pictures,1,1,0
the-crime-of-father-amaro,The Crime of Father Amaro,60,7.4,"November 15, 2002",118 min,"['Rated R for sexuality', 'language and some disturbing images.']",Instituto Mexicano de Cinematografía (IMCINE),14,2,3
the-crimson-rivers,The Crimson Rivers,49,7.2,"June 29, 2001",106 min,Rated R for violence/grisly images and language.,Canal+,12,4,1
the-crocodile-hunter-collision-course,The Crocodile Hunter: Collision Course,50,7.6,"July 12, 2002",90 min,Rated PG for action violence/peril and mild language.,Metro-Goldwyn-Mayer (MGM),14,2,2
the-croods,The Croods,55,7.0,"March 22, 2013",98 min,Rated PG for some scary action,Paramount Pictures,193,57,26
the-crossing-guard,The Crossing Guard,46,6.1,"November 16, 1995",111 min,Rated R for sexuality and strong language.,Miramax Films,3,3,1
the-crow,The Crow,71,8.8,"May 11, 1994",102 min,"['Rated R for a great amount of strong violence and language', 'and for drug use and some sexuality']",Edward R. Pressman Film,68,4,3
the-cruise,The Cruise,69,tbd,"October 23, 1998",76 min,Rated PG-13 for brief strong language,Charter Films Inc.,1,0,0
the-crying-game,The Crying Game,90,7.6,"November 25, 1992",112 min,"['Rated R for sexuality', 'strong violence and language.']",British Screen Productions,37,7,3
the-cuckoo,The Cuckoo,69,8.3,"July 11, 2003",99 min,Rated PG-13 for sexual content and violence.,Kinokompaniya CTB,7,0,1
the-cult-of-the-suicide-bomber,The Cult of the Suicide Bomber,66,tbd,"June 2, 2006",96 min,,,0,1,0
the-culture-high,The Culture High,37,8.6,"October 3, 2014",120 min,Not Rated,Score G Productions,18,0,2
the-curious-case-of-benjamin-button,The Curious Case of Benjamin Button,70,7.3,"December 25, 2008",166 min,"['Rated PG-13 for brief war violence', 'sexual content', 'language and smoking.']",Paramount Pictures,410,71,82
the-curse-of-downers-grove,The Curse of Downers Grove,31,tbd,"August 21, 2015",90 min,Not Rated,Myriad Pictures,0,0,1
the-curse-of-the-jade-scorpion,The Curse of the Jade Scorpion,52,6.4,"August 24, 2001",103 min,Rated PG-13 for some sexual content.,DreamWorks SKG,12,10,2
the-cut,The Cut,56,tbd,"September 18, 2015",138 min,Not Rated,Dorje Film,0,3,0
the-d-train,The D Train,55,5.6,"May 8, 2015",101 min,"['Rated R for strong sexual material', 'nudity', 'language and drug use']",Ealing Studios,7,11,8
the-da-vinci-code,The Da Vinci Code,46,5.9,"May 19, 2006",149 min,"['Rated PG-13 for disturbing images', 'violence', 'some nudity', 'thematic material', 'brief drug references and sexual content.']",Columbia Pictures,267,109,140
the-damned-united,The Damned United,81,8.4,"October 9, 2009",98 min,Rated R for language.,BBC Films,43,4,0
the-dance-of-reality,The Dance of Reality,76,6.0,"May 23, 2014",130 min,Not Rated,Caméra One,9,0,3
the-dancer-upstairs,The Dancer Upstairs,64,7.1,"May 2, 2003",132 min,"['Rated R for strong violence', 'and for language.']",Fox Searchlight Pictures,7,0,2
the-dangerous-lives-of-altar-boys,The Dangerous Lives of Altar Boys,69,8.5,"June 14, 2002",104 min,"['Rated R for language', 'sexual content and youth substance use.']",Initial Entertainment Group (IEG),23,3,1
the-danish-girl,The Danish Girl,66,6.9,"November 27, 2015",119 min,Rated R for some sexuality and full  nudity,Working Title Films,142,40,28
the-darjeeling-limited,The Darjeeling Limited,67,7.3,"September 29, 2007",91 min,Rated R for language.,Dune Entertainment,161,30,24
the-dark-horse,The Dark Horse,77,7.1,"April 1, 2016",124 min,"['Rated R for language throughout', 'and drug use']",Southern Light Films,11,1,2
the-dark-knight,The Dark Knight,82,8.9,"July 18, 2008",152 min,Rated PG-13 for intense sequences of violence and some menace.,Warner Bros. Pictures,"4,432",185,275
the-dark-knight-rises,The Dark Knight Rises,78,8.2,"July 20, 2012",165 min,"['Rated PG-13 for intense sequences of violence and action', 'some sensuality and language']",Warner Bros. Pictures,"3,211",338,286
the-darkest-hour,The Darkest Hour,16,5.2,"December 25, 2011",89 min,Rated PG-13 for sci-fi action violence and some language.,Regency Enterprises,57,50,61
the-darkness,The Darkness,27,2.0,"May 13, 2016",92 min,"['Rated PG-13 for thematic elements', 'some disturbing violence', 'brief sensuality and language']",Blumhouse Productions,4,8,36
the-daughter,The Daughter,62,tbd,"January 27, 2017",96 min,Not Rated,Screen NSW,3,0,0
the-day,The Day,41,6.3,"August 29, 2012",87 min,"['Rated R for strong bloody violence', 'pervasive language and some nudity']",WWE Studios,7,3,2
the-day-after-tomorrow,The Day After Tomorrow,47,6.7,"May 28, 2004",124 min,Rated PG-13 for intense situations of peril.,Twentieth Century Fox Film Corporation,119,75,24
the-day-he-arrives,The Day He Arrives,83,7.0,"April 20, 2012",79 min,Not Rated,Jeonwonsa Film,4,0,1
the-day-silence-died,The Day Silence Died,59,tbd,"December 8, 2000",108 min,,Pegaso Producciones,3,0,0
the-day-the-earth-stood-still,The Day the Earth Stood Still,40,4.7,"December 12, 2008",104 min,Rated PG-13 for some sci-fi disaster images and violence.,Twentieth Century Fox Film Corporation,75,66,83
the-dead-girl,The Dead Girl,65,8.7,"December 29, 2006",85 min,"['Rated R for language', 'grisly images and sexuality/nudity.']",Lakeshore Entertainment,35,1,3
the-dead-lands,The Dead Lands,59,6.0,"April 17, 2015",107 min,Rated R for brutal bloody violence,General Film Corporation,5,0,2
the-dead-pool,The Dead Pool,46,7.6,"July 13, 1988",91 min,R,Warner Bros. Pictures,21,8,1
the-dead-zone,The Dead Zone,69,8.8,"October 21, 1983",103 min,R,Dino De Laurentiis Company,54,4,1
the-deal,The Deal,46,8.1,"June 17, 2005",107 min,Rated R for language and some violence.,Front Street Productions,7,0,1
the-death-of-mr-lazarescu,The Death of Mr. Lazarescu,84,8.1,"April 26, 2006",150 min,Rated R for language and brief nudity.,,28,3,4
the-debt,The Debt,65,6.6,"August 31, 2011",114 min,Rated R for some violence and language.,Marv Films,73,45,8
the-debut,The Debut,60,8.4,"October 5, 2001",88 min,Rated R for language.,Celestial Pictures,23,3,2
